userid,tweetid,engagement
122380961,428320416147316736,0
122380961,428079783495221248,0
122380961,427715117879263232,0
122380961,426580448630677504,0
122380961,425761518693515264,0
122380961,425183525248065536,0
122380961,424654933518868480,0
122380961,424442946990002176,0
122380961,423588532511203328,0
122380961,423353638312894464,0
122380961,423240810067271680,0
122380961,423001905917198336,0
122380961,422628735364636674,0
122380961,422586090919190528,0
122380961,422217967779053569,0
122380961,421377019390087168,0
122380961,421179136359419906,0
122380961,421076943367184384,0
122367001,431592932106600448,0
122367001,431592651289137152,0
122367001,431591283795456001,0
122367001,431591039762456576,0
122367001,426995834887364608,0
122367001,426993503428964352,0
122367001,426993345177874432,0
122367001,426993109348913152,0
122354747,423603991386148864,0
122354747,423603472982740992,0
122230040,424296784132063232,0
122035268,422131104007856128,0
122033978,433130497372200962,0
122033978,432808140258545664,0
122033978,432560929004191744,0
122033978,432506600545206272,0
122033978,432080284343734272,0
122033978,432015972845637632,0
122033978,431452585426313216,0
122033978,431362085537075200,0
122033978,430674208545189888,0
122033978,429620657559572480,0
122033978,426924512295124992,0
122033978,426781641701220352,0
122033978,426554322927636481,0
122033978,426279935540330496,0
122033978,424188930733248512,0
121828249,426837884285763584,0
121828249,422044734035869696,0
121780512,426844425609023488,0
121660293,428484493117489152,0
121660293,427930747568398336,0
121660293,426869196010831873,0
121660293,426393654421626880,0
121428488,421391132002508801,0
121417678,428336704123305984,0
121389804,422523712299356160,0
121387935,432985337775030273,0
121387935,429755277433643008,0
121377261,432455334301827072,0
121377261,431164987990900736,0
121377261,431147588549877760,0
121377261,430076590937358336,0
121377261,429724096222756864,0
121377261,429589299454304256,0
121377261,428260463114465280,0
121377261,428056208562724864,0
121377261,427129561625923584,0
121377261,426467229119811585,0
121377261,426121185462857728,0
121377261,425370069523529729,0
121377261,424989894247972864,0
121377261,424646493359054848,0
121377261,424598394221645824,0
121377261,424562705396416512,0
121377261,424524927069597696,0
121377261,423928862163353600,0
121377261,423561691230908417,0
121377261,422440100321296384,0
121377261,422413051238043648,0
121377261,422098095204474880,0
121377261,421757924621709313,0
121377261,421718416979136512,0
121371694,432452153526210560,1
121371694,426051013599313920,1
121371694,431682615176089601,0
121371694,425976900906156032,0
121246530,432198211886145536,0
121246530,428199090300919808,0
121246530,427211658902396928,0
120914383,424693348725956608,0
120866372,431175710720671744,0
120866372,430819527543111680,0
120866372,427213865886425089,0
120866372,424597589594742784,0
120866372,422104483565678593,0
120866372,421392304487030786,0
120649334,431600675584487424,0
120649334,427482750925680640,0
120649334,426465665638473728,0
120649334,425790917564698624,0
120649334,425766658301779968,0
120649334,425421118200365056,0
120649334,425049576354349056,0
120649334,423967630152990720,0
120649334,423251335077969920,0
120649334,422518542140178432,0
120649334,422442539111964673,0
120565163,432446342808342529,0
120565163,432212491406299137,0
120565163,432194900696633344,0
120565163,432140926597595136,0
120565163,432140881416568832,0
120565163,432140832339009536,0
120565163,432140765100138496,0
120565163,432140647131537408,0
120565163,432140602806128640,0
120565163,432140530257260544,0
120565163,432140267026534403,0
120565163,432140099519016960,0
120565163,432140025854435328,0
120565163,432139932183068672,0
120565163,432139818039275520,0
120565163,432139716859678720,0
120565163,432139630922985472,0
120565163,432139331374153728,0
120565163,432137203314331648,0
120565163,432137032966881280,0
120565163,432136909377536000,0
120565163,432136839131332608,0
120565163,432136770818699266,0
120565163,432136613036965888,0
120565163,432136532506337280,0
120565163,432136436330946561,0
120565163,432136368890724353,0
120565163,432136263223631872,0
120565163,432136149193080832,0
120565163,432135977834799104,0
120565163,432132876239245312,0
120565163,431177480473698304,0
120565163,431177429076307969,0
120565163,431177373413687296,0
120565163,431177314936705024,0
120565163,430365879851700225,0
120565163,428515586616721408,0
120565163,424251797457625088,0
120565163,421376490069295104,0
120558045,429090671530487808,0
120558045,428935647659696128,0
120489395,427713582625615873,0
120489395,427713524618379264,0
120489395,424797400339738624,0
120489395,424797166926704641,0
120489395,422669647117176832,0
120455815,431067762006315008,0
120237890,432566780675256320,0
120237890,427663134724468737,0
120237890,427545143785558016,0
120237890,427267628454121472,0
120237890,425495664534253568,0
120237890,425463000456114176,0
120237890,424984256201633792,0
120237890,424755295873945600,0
120237890,424705395555590144,0
120158462,425698003073396736,1
120148307,433248374310309888,0
120148307,425003971233980417,0
120148307,424307064803192833,0
120148307,423036307775164416,0
120148307,422382783064211456,0
120148307,422381932576800769,0
120144723,426507232856272896,0
120144723,426389163198652416,0
120144723,424325475029504000,0
120144723,423868699700101120,0
120144723,423854283105525760,0
120144723,423853764500803584,0
120144723,423853573911633920,0
120144723,421399710763868161,0
120079491,427119151061426176,1
119637720,433052220498927616,0
119565418,424826520746467328,0
119565418,421848424162422784,0
119367217,432624098255314944,0
119367217,430688625446371328,0
119367217,428747732204134400,0
119367217,427623992942673920,0
119367217,425771568544096257,0
119367217,425092897500069888,0
119367217,424284050703282176,0
119322040,431902794623496192,0
119322040,430725830999044096,0
119322040,430687832051830784,0
119322040,430077197567930368,0
119322040,429973458890788864,0
119322040,429690651111063552,0
119322040,429353799166468097,0
119322040,429318838925414401,0
119322040,427576306864492545,0
119322040,427531626122579969,0
119322040,427206942918844416,0
119322040,426975727599513600,0
119322040,424685686525276160,0
119322040,424589443430100992,0
119322040,422492862128078848,0
119322040,422492765843632128,0
119322040,422354327693721600,0
119322040,422327661999177728,0
119322040,422326556883976192,0
119322040,421747354250006529,0
119214915,431883788914667520,0
118885811,429063699220135936,0
118885811,428526092857917440,0
118883811,426134674235478016,1
118883811,432579602142482432,0
118883811,430089415000858624,0
118883811,429366070882103296,0
118883811,428669985058463744,0
118883811,428314290488344576,0
118883811,426481268956884992,0
118883811,425692351047413761,0
118883811,422164278381408256,0
118883811,422065778863902720,0
118883811,421408631838736384,0
118883811,421049225657737216,0
118855049,432559022525673472,0
118855049,422846702379606016,0
118855049,422846585081712640,0
118855049,422846494090461185,0
118855049,422485564387241984,0
118814937,429377903743496193,0
118814937,427594818605559808,0
118814937,425636365645389824,0
118814937,423949157687365633,0
118814937,423164825905410048,0
118782149,427432874560983040,0
118782149,427168354416484352,0
118782149,427119193969156096,0
118782149,427074959958351872,0
118782149,426956044934606848,0
118782149,426401211949273088,0
118782149,426400341123670016,0
118782149,424557078448197632,0
118436848,429015541475332096,0
118436848,426098509105098753,0
118436848,424576405322469376,0
118436848,424576264348135424,0
118436848,423187453261139968,0
118412843,421590864331550720,0
118326112,432593256111960064,1
118320485,421120553018064896,0
118200760,425422398742331392,0
118200760,425422282576908288,0
118041517,431350262402674688,0
118041517,427339874006740992,0
118041517,427331155319599104,0
118041517,423350825629786112,0
117866717,426382406158151680,0
117703148,421252803420360704,0
117551323,422846588974026753,0
117551323,421506004036366336,0
117551323,421505798305742848,0
117551323,421505587697160192,0
117551323,421505204753022976,0
117541952,432598412199198720,0
117541952,432543119415181313,0
117541952,432510324894621696,0
117541952,430063142102507520,0
117541952,426626442580213760,0
117541952,423525839691841536,0
117218624,433006701659553792,0
117218624,432539038088986624,0
117218624,430752487512231936,0
117218624,430084471854215168,0
117218624,430084330199588864,0
117218624,429728617581797376,0
117218624,428660115483664385,0
117218624,428659950773370881,0
117218624,421773010421694464,0
117218624,421733900243992576,0
117218624,421417110628478976,0
117218624,421392341581434880,0
117182138,425020773825527809,0
117083623,422424560781512704,0
117026077,422071628848435200,0
116963229,430059731021860864,0
116963229,429775956081778690,0
116963229,429775809105367040,0
116963229,427259918123823104,0
116963229,423975514940768256,0
116963229,421110188226387968,0
116817407,424319522720743424,0
116754577,427619401580302337,0
116754577,427619260609744898,0
116534329,430681530441416704,0
116534329,428638457972666368,0
116534329,427535966493245440,0
116444083,433202048486879232,0
116444083,432710966825209856,0
116444083,432258473167183873,0
116444083,425118993544790017,0
116444083,424405127655460864,0
116444083,424002283786207232,0
116317387,432699355997290496,0
116317387,425364475332399105,0
116317387,422092200839618560,0
116077668,433089514958225408,0
116077668,432871135378939904,0
116077668,432318397175848960,0
116077668,424901849855295488,0
116077668,424683022857015296,0
116077668,424668032238362624,0
116077668,424667141460484096,0
116077668,421473439502057472,0
116051935,432401584451227648,0
116051935,430259428667842560,0
116051935,428067893855535104,0
116051935,427740980951793664,0
116051935,426401345000992769,0
115962824,432003761373196288,0
115962824,431507990513197056,0
115962824,430886885356216321,0
115962824,429419687722909696,0
115962824,424265594373148672,0
115782470,422919589245108224,0
115782470,422571998951133185,0
115726848,431255665114632192,0
115726848,424982624286027776,0
115710757,430796922635706368,0
115702828,429975903834476545,0
115702828,427547027938226176,0
115702828,425041938598096896,0
115702828,424675915332067328,0
115702828,422102984986603521,0
115636905,427925883203387392,0
115636905,426131537101619200,0
115636905,425399853792133120,0
115636905,422333815835873280,0
115533837,431951314369511424,0
115533837,422621325337698305,0
115533837,422580628731596800,0
115533837,421482629364342784,0
115487214,424987844525166592,0
115487214,424987716577931264,0
115487214,424987406178459648,0
115483793,426885047208398848,0
115483793,422465914366599169,0
115440147,428307308280807425,0
115440147,426848110200225792,0
115440147,424688719023853568,0
115180701,430390588555657216,0
115180701,428980526872281089,0
115180701,427924162741821441,0
115112759,422500000346955776,0
115112759,422466679147614208,0
115082448,425198263793639425,0
115082448,425197677471862784,0
115061940,431475310714839040,0
115022492,431854293121900545,0
114347628,432391956799291393,0
114321637,432177834015350784,0
114321637,429710893237411841,0
114321637,429419978627252225,0
114321637,429419883991142400,0
114321637,429419765741150208,0
114321637,429419128399872000,0
114321637,429418780817895425,0
114267731,428597657121329153,0
114267731,426340684724174849,0
114267731,424595436104851457,0
114267731,424594527249121280,0
114267731,423776271579893760,0
114267731,421686563983360001,0
114203342,426697860277886976,0
114190627,432990403051421697,0
114190627,430472320936050688,0
114190627,430284600238419968,0
114190627,429918045621198848,0
114190627,429917891551825920,0
114026928,425787373818249217,0
114026928,425787243543150592,0
114026928,425787138618445824,0
114026928,425786999623409664,0
113910875,421811797885476864,0
113843821,421476118802071552,0
113753785,432721197609275392,0
113753785,425217272748453889,0
113753785,421432499890556928,0
113753785,421259638995435520,0
113751944,428332441053700096,0
113684075,432155932282200065,0
113684075,430699179984556032,0
113684075,428399579659116544,0
113684075,421797544499245056,0
113636735,421390088153874433,1
113616783,424999515784245249,0
113534810,428200294712102912,0
113534810,424244469144109056,0
113428388,432900258251931648,0
113399547,425022490713522177,0
113345308,431556502332407809,0
113216670,427323213278760961,0
113205515,432743536505929729,0
113205515,430123762252808193,0
113205515,428357681867669504,0
113205515,427684920828641280,0
113205515,427667247784423424,0
113205515,427667169644523520,0
113126402,430513305157767169,0
113126402,425243198378610689,0
113010464,427721853709615104,0
113010464,427721755969736704,0
113010464,425680253877780480,0
113010464,424567095159164928,0
113010464,422716230831984640,0
113010464,422164165126815744,0
113010464,421680604976267264,0
113010464,421680535896084480,0
113010464,421680392048218112,0
112816161,432176474905653248,0
112816161,431718319784476672,0
112816161,426771654052958209,0
112790585,432287404314345472,0
112790585,431503670489128962,0
112790585,430093232794783745,0
112790585,429384731848114177,0
112790585,427533165188907008,0
112790585,427257345870397441,0
112636850,430618035821740032,0
112636850,428864524276731904,0
112404019,427670653366718464,0
112404019,424449450065424384,0
112404019,421509013797609472,0
112372564,429640640029147139,0
112200644,422897136679022592,0
112047155,432620688823042048,0
112047155,425017136952918016,0
111998320,425049752208543744,0
111964467,425215635988422656,0
111964467,425056236221243392,0
111729686,431263101028413440,0
111591102,423281654191620097,0
111578319,429658391745941504,0
111563548,431184896468721664,0
111563548,430850757928419328,0
111563548,430448897035878400,0
111563548,430040233313574912,0
111563548,426095632735285249,0
111563548,425026630650978304,0
111563548,423927399320158208,0
111563548,423563116665122816,0
111563548,422497041672310784,0
111563548,421746094826332160,0
111459761,425788478677602304,0
111459761,425771613372440576,0
111459761,425771491850846208,0
111456867,432295793845088256,0
111456867,425451577416364032,0
111456867,422406334538326016,0
111427750,423940218195308545,0
111426163,431551532077965312,0
111426163,430838715410575360,0
111238456,424845086921609218,0
111022107,427558418359279616,0
111022107,425754567478091777,0
111013290,426832018916536320,0
111013290,423185483087486976,0
110999175,429115754676363264,1
110999175,432377412047749121,0
110999175,426958572409221120,0
110999175,426574506098831360,0
110999175,424772192744648704,0
110999175,424439215821029376,0
110881284,431983938530459648,0
110881284,431983865339871232,0
110881284,431983788949004288,0
110881284,424346911890739200,0
110881284,424346831230091265,0
110881284,421790293935923200,0
110734748,430803964544962560,0
110734748,426724924091150337,0
110734748,425578811724685312,0
110734748,421722088953872384,0
110734748,421058995563282432,0
110668823,426542889422700544,0
110547639,425108696041914369,0
110516435,432566143983685633,0
110516435,431321517201166336,0
110516435,427639942135558147,0
110516435,426319263956082688,0
110516435,423023643652669440,0
110516435,422687320995663872,0
110392439,431428771334606848,0
110220220,432283547442102272,0
110026476,427234217039527936,0
109982267,432595754566569984,0
109827866,432429091376332800,0
109660151,421589862408810496,0
109355585,422217598202552320,0
109301105,423230261959352320,0
109272307,432619773265190912,0
109272307,432213691925557248,0
109272307,431925059100610560,0
109272307,431924985930985472,0
109272307,424923318685552641,0
109272307,422343286024855552,0
109012937,429997755936026624,0
109012937,429997628085256192,0
109007110,426984611059875840,0
108956339,430134843138392065,0
108956339,422522546303795200,0
108895496,433000321317879808,0
108895496,432265096149360640,0
108895496,432070352555245568,0
108895496,431909649181577216,0
108895496,431523400025399296,0
108895496,430065915376726016,0
108895496,429617673157492736,0
108895496,427517486268178432,0
108895496,427484948204101632,0
108895496,427069992472154113,0
108895496,426437493563854848,0
108895496,425694206095798272,0
108895496,424636387791736833,0
108895496,424636195843604480,0
108895496,423569799244156929,0
108895496,421180226035789824,0
108682150,424605544729427968,0
108682150,424582100973395968,0
108682150,423358955339792385,0
108682150,423358809172500480,0
108650916,427387167519031296,0
108604721,423854646646423552,0
108604721,421314042414649344,0
108535415,424657892739129344,0
108535415,423926881386500096,0
108535415,422457053735813120,0
108470824,432047573369507841,0
108470824,429853281259495425,0
108470824,429527542572130304,0
108470824,429465167512875009,0
108470824,428761180329353216,0
108470824,428417397578407936,0
108470824,428064776116125696,0
108470824,424771577700306945,0
108470824,422154296029769728,0
108332288,430091300072095744,0
108332288,427551040054247424,0
108332288,425000166421446656,0
108332288,422488800389259264,0
108329875,427836808693837824,0
108186549,425102012330827776,0
107988053,432303067082792960,0
107988053,426125663276642304,0
107988053,423216312073355265,0
107988053,421999565227958273,0
107978229,431707103934562304,0
107978229,431707034237829121,0
107978229,429364737999376384,0
107978229,428827075672555521,0
107978229,427542398483591168,0
107978229,427542318288486401,0
107978229,426070338846621696,0
107978229,425402231996030976,0
107978229,424102466339491840,0
107978229,423919889511092225,0
107978229,423896990758744064,0
107978229,423859936360415235,0
107978229,423745792294531072,0
107978229,423492939092738048,0
107978229,422116254292664320,0
107978229,421787697582452736,0
107978229,421401528554242049,0
107978229,421397346912837632,0
107978229,421050476692795392,0
107921023,431931597169102849,0
107921023,426552920285667330,0
107833615,427867979028910080,0
107833615,423886541300465664,0
107833615,423473969820614656,0
107502751,432636241801392128,0
107120297,432907022888341504,0
107120297,431804757603516416,0
107120297,424257081139814401,0
107120297,424170717262139392,0
107093737,429552679342194688,0
107093737,429507609763131393,0
107070694,432912348899471361,0
107070694,430040874584903680,0
106794214,426084167546593280,0
106765248,423839358526164992,0
106765248,421312411996782592,0
106670461,428196878300487680,6
106670461,431895799401025537,0
106670461,431840372923195392,0
106670461,429998190910537728,0
106670461,429359254580240384,0
106522454,426452967802142724,0
106413662,432992589974106112,0
106413662,432990215721213952,0
106413662,430451161167319040,0
106413662,430072961388011520,0
106413662,426838338436624384,0
106413662,424517497279512576,0
106413662,423928335992102913,0
106413662,422123248047124480,0
106413662,421770423995740160,0
106149916,433261058481197056,0
106149916,424971119838633985,0
106149916,422267714607276032,0
106149916,422074246110916608,0
106138241,429484583374311424,1
106138241,429512849397133312,6
106138241,429638481078661120,1
106138241,432239419278753792,0
106138241,430196838155972608,0
106138241,429869698160001024,0
106138241,429832592054304768,0
106138241,429813984502743042,0
106138241,429813758119411712,0
106138241,429452003631464448,0
106138241,429120223560867840,0
106138241,429076479247257600,0
106138241,429039472463060992,0
106138241,428752405430550529,0
106138241,427124690914914304,0
106138241,426966610390552576,0
106138241,425796051350872064,0
106138241,425121371858141184,0
106138241,425043002667831296,0
106138241,425042463569739776,0
106138241,424375945487982592,0
106138241,424055529250783232,0
106138241,424010241031024640,0
106138241,422073417798791168,0
106125305,429031580468645889,0
106125305,427235210573643776,0
106125305,425935093266665472,0
106125305,425396493273800704,0
106125305,425333066153074689,0
106125305,425332817577639936,0
105896870,428276160221282304,0
105896870,428248582882205696,0
105896870,427562284857454593,0
105816838,425434060026937345,0
105773278,431539113058402304,0
105773278,427917960590925824,0
105773278,422837179799588864,0
105653804,428377069475885056,0
105653804,422951696713912320,0
105653804,422936240963743744,0
105612058,427540744401072128,0
105612058,422106784929939456,0
105588067,422479232263278592,0
105563419,421986329501925378,0
105563419,421839261667954688,0
105563419,421811252575608832,0
105534705,432575042359398401,0
105534705,431833140374831104,0
105534705,429667458203811840,0
105534705,427081450153070592,0
105534705,423517339641208832,0
105514096,429926013121073152,1
105514096,431565747350151169,0
105514096,430083448397897729,0
105514096,430043450915176448,0
105514096,430001359195500544,0
105514096,429963029909098497,0
105514096,429733511386656768,0
105398547,422707214155919361,0
105271553,425720274966040576,0
105271553,422840886788382720,0
105159385,425412927513174016,0
105159385,425412844973477888,0
105159385,425412741030219776,0
105159385,425412624227241984,0
105134971,429053572509343744,0
105134971,425451529982967808,0
105134971,424984267429789696,0
105012462,431967121933733889,0
105012462,427318588652138496,0
105012462,427317652844195840,0
104899512,432222700069990400,0
104899512,429985507175854080,0
104899512,427368250562060288,0
104877179,432447950179282944,0
104877179,430030370403532800,0
104782248,427871227496370176,0
104719672,421424672018665472,0
104666490,422196935479799808,0
104540278,422631353570840577,0
104455348,426105886055354368,0
104455348,425532592331698176,0
104455348,425532008350367744,0
104455348,425531926179766272,0
104455348,424932384686231553,0
104455348,424932145749295104,0
104455348,424932011162472448,0
104455348,424458687651266560,0
104212294,431908440597073921,0
104212294,431879702949924866,0
104212294,429002856075915264,0
104212294,428646663054696448,0
104212294,428281886700359680,0
104212294,425362439161790464,0
104212294,425325508654800896,0
104212294,424242288647499776,0
104212294,424225456284790784,0
104212294,422119787628883968,0
103962429,428968702927994881,0
103962429,428968295958851585,0
103962429,428968189813616640,0
103903562,429729278562152448,0
103903562,427539585846231041,0
103903562,426808067179950080,0
103903562,424659178368798722,0
103903562,424534911031443456,0
103903562,424300197708320768,0
103889500,425075415469015040,0
103889500,424356695683629057,0
103889500,421412980916781056,0
103742461,425289885532971008,0
103742461,425289674630787072,0
103742461,425289586147745792,0
103742461,425289377900531712,0
103742461,425289233377411072,0
103712242,422108956341719040,0
103663673,424692817739649024,0
103657172,430570439245434880,0
103595305,422126709606199297,0
103569736,433054180690120704,0
103569736,432860723950010369,0
103569736,430196738931302400,0
103569736,429490074372567040,0
103569736,429140278411530240,0
103569736,428763111378923520,0
103569736,428508096546488320,0
103569736,427579070595887104,0
103569736,426952607677304832,0
103569736,426252505044242432,0
103569736,426238260613230592,0
103569736,425140575013470208,0
103569736,424398244592889856,0
103569736,421508268880850945,0
103543666,432883881617137664,0
103543666,431924188040167424,0
103543666,429028655038074880,0
103543666,428671001501921280,0
103543666,428313864665833473,0
103543666,427580175807959040,0
103543666,427241932314906624,0
103543666,427029862969532416,0
103543666,425942532280033280,0
103543666,425361968573464576,0
103543666,424675940946677760,0
103543666,423236666816724992,0
103543666,422892300327739392,0
103543666,422822687619428352,0
103543666,421785868593291264,0
103543666,421415587706077184,0
103543666,421056562028118016,0
103422686,431685116105359360,0
103422686,430312766742999040,0
103422686,426219928887508992,0
103422686,421497758219255808,0
103422686,421128947095846912,0
103188271,426045798451671042,0
103140763,433087207478263808,0
103140763,433086709773762560,0
103140763,433084894688735233,0
103140763,430445593513566208,0
103140763,425376908683931648,0
103140763,425375113165283328,0
103140763,423686907134894080,0
103133566,430936618355412992,0
103016561,430060514216267777,0
103016561,427504893239517184,0
103016561,424995944011415552,0
103016561,424670091603873792,0
102910040,426668826642886657,0
102719308,432920736639242240,0
102719308,432206905201917952,0
102719308,432186938461020160,0
102719308,422694629746933760,0
102702103,422671398746611714,0
102702103,422671063525244928,0
102644465,432559835536965632,0
102634104,432959005741559810,0
102634104,432122964335927296,0
102634104,425721010281672705,0
102634104,425619531416219648,0
102634104,423548932040314880,0
102634104,423477289587081216,0
102634104,423191543970004992,0
102634104,422405425284124673,0
102488567,431544469507555328,0
102488567,431089958380904448,0
102488567,424643971546353664,0
102370409,431654376092884994,0
102370409,430435332484370432,0
102370409,426275856349020160,0
102370409,426090464714817536,0
102370409,426089272647499776,0
102365646,427965671671332864,0
102365646,427305879223156736,0
102361547,429752419778830336,0
102280792,433106061956882432,0
102280792,432304613832658944,0
102280792,431304999860436992,0
102280792,430806022727290880,0
102280792,430571041761398785,0
102280792,429869880804782082,0
102280792,429134122401800193,0
102280792,427291308915302400,0
102280792,426580223815979009,0
102280792,426212092962541568,0
102280792,424923705966227456,0
102280792,423673335004663808,0
102280792,423297231433637888,0
102280792,422120811202215936,0
102071561,433065438520836097,0
102071561,432918260460564480,0
102071561,431150240893526016,0
102071561,430375513342091264,0
102071561,429788358651678723,0
102071561,429765830293737473,0
102046633,426854684796911617,0
102046633,424694680522350592,0
102046633,422717548237701120,0
101993035,423849170957369344,0
101993035,422021863510769664,0
101942412,430879447399809024,1
101886736,432920331712737280,0
101886736,432920244966154240,0
101886736,432920015281881088,0
101886736,430589790564921344,0
101886736,430068903163621376,0
101886736,429930597210128384,0
101886736,429930400354693121,0
101886736,427783600894128128,0
101886736,427783429909127168,0
101886736,427783259062558720,0
101886736,425001118666883072,0
101886736,422481511703920640,0
101886736,422459589893062656,0
101797192,427412833442480128,0
101797192,427412700642422784,0
101734322,430107157854715904,0
101734322,428305876966207488,0
101595036,427550099984486400,0
101561925,424167825272762368,0
101524516,431840669686972416,0
101524516,428619710331387904,0
101459318,424266154996400128,0
101459318,423896150903902208,0
101459318,423526955657723904,0
101376101,430862808222535680,0
101376101,430835418641485825,0
101376101,422497983327129601,0
101291630,429593215792992257,0
101291630,427862579143135232,0
101291630,427361160812167169,0
101291630,427091084624138242,0
101291630,425259208372543488,0
101291630,422254826261446656,0
101269025,432292164253806592,0
101195078,431697216827174912,0
101195078,430926336144601088,0
101195078,430520389991542784,0
101195078,429387911088193538,0
101195078,429181342769635329,0
101195078,427539762690285568,0
101195078,427334158914830336,0
101195078,427314407564001280,0
101195078,426675593589972993,0
101195078,421563630211981312,0
101195078,421387944453103616,0
101179435,429758726476922880,0
101017741,431574581170929664,0
101017741,431457329444573185,0
101017741,428609984193396736,0
101017741,428609812046565376,0
101017741,425374168272879616,0
101017741,425373986709454849,0
100978401,432867868888141824,0
100978401,432863908479524864,0
100974781,430048961127534592,0
100883065,432612574635773952,0
100883065,424637474829508608,0
100840195,430942673177174017,0
100840195,430215290740572160,0
100840195,428916942729412608,0
100840195,428005561570181120,0
100840195,427812979573534720,0
100818856,432596193907343361,0
100818856,429964780032782336,0
100511038,431202209070874624,0
100511038,428639120999862273,0
100511038,422327670186475520,0
100452633,431542551863394304,0
100186271,428272023417417728,0
100186271,427540390838030336,0
100060795,425543177140187136,0
100060795,425543120240263168,0
100060795,425542944620548096,0
100060795,425541323576573952,0
100052164,431931147137085440,0
100052164,426827704865128448,0
99959595,429610787465089024,0
99959595,427325640824848384,0
99959595,424766730976886784,0
99959595,423800946872033280,0
99959595,422587518685814784,0
99893228,424242730437312512,1
99893228,428692695360360448,0
99893228,428631077448450048,0
99893228,428622591725547520,0
99893228,425116640544444417,0
99893228,424270363938144256,0
99893228,424193160273596416,0
99893228,421360916425224192,0
99893228,421146117665861632,0
99803688,421593092987580416,0
99803047,422218547159261184,0
99703557,429747173929271296,0
99700291,432426000991797250,0
99700291,430319256287191040,0
99624309,433075042813898752,0
99624309,427266685205487616,0
99624309,427232991576719360,0
99624309,425102819402997761,0
99624309,421815934224195584,0
99608783,432032141669834752,0
99608783,431995118783324160,0
99608783,430108878572097537,0
99608783,428016402466078721,0
99608783,427204792239521792,0
99608783,426161569954037760,0
99608783,425832976648523776,0
99608783,425459042438643713,0
99608783,424048870558277632,0
99608783,423301054378573824,0
99608109,425293285758734336,0
99590212,433238853189922816,0
99590212,433012069185884160,0
99590212,431377865415069696,0
99590212,427436084818378752,0
99590212,427403014023176192,0
99590212,427207082228862976,0
99590212,427068054124916736,0
99590212,425039682171576320,0
99590212,423185847761252352,0
99528770,424833603458334720,0
99528770,422387538729648128,0
99515184,428271612195274752,0
99515184,426924905482162176,0
99510099,430864573709946880,0
99510099,430863899769192450,0
99343078,426984147178250240,0
99261946,425340149728542720,0
99261946,425252894364143616,0
99256410,424505085264416768,0
99204847,431828220120272897,0
99204847,428929275324952576,0
99204847,427450863288713217,0
99204847,427136290635513856,0
99204847,426795042649276416,0
99204847,424253305619902464,0
99204847,423131167710142465,0
99183196,433020016959946753,0
99183196,432857218556637184,0
99183196,432848066237181953,0
99183196,432846873993707520,0
99183196,432101743850430464,0
99183196,431936381552975872,0
99183196,431558204703903744,0
99183196,431436214278049792,0
99183196,430659756563652608,0
99183196,430489050936778752,0
99183196,429957443930828800,0
99183196,429780018706006016,0
99183196,429605217269993472,0
99183196,427592980804161537,0
99183196,425065640668696576,0
99183196,424899814359576576,0
99181476,431885079036829696,0
99181476,427771887696244736,0
99181476,427394774828871680,0
99181476,426821400729776129,0
99181476,426797696826245120,0
99110062,431809871999037440,1
99079704,427584322984751104,0
99079207,422501628265373696,0
99079207,422121427673030656,0
98988924,424782930037051392,0
98987249,427568599814111232,0
98987249,424931346273038337,0
98987249,422119988343091200,0
98969281,421302800782725121,1
98969281,426913920360919040,0
98916862,433013804947894275,0
98916862,422925058739568640,0
98556616,431525598293676033,0
98556616,426388751242506240,0
98556616,425710642130337792,0
98556616,424219123892387840,0
98556616,424219039809155072,0
98556616,424218937556209665,0
98396775,429288507262402560,0
98396775,421727231732645888,0
98357561,428641420803854336,0
98289629,431278999814545408,0
98289629,431278795329634304,0
98289629,431278571253153792,0
98289629,431278190620082179,0
98209772,424659627713003521,0
98209772,424246577415589888,0
98209772,421450161794318336,0
98180041,424627629313236992,0
98157102,429990930402119681,0
97976241,421100113281699840,0
97953985,429749778881474560,0
97723766,431534261238501376,0
97723766,431532623937413120,0
97723766,421765079353524224,0
97677638,426826394220650497,0
97677638,422306106271363072,0
97651107,429707102370934784,0
97608162,432004460744036352,0
97459712,423058812497821696,1
97459712,433016667988582400,0
97389512,432370572035502080,0
97389512,432370468692041728,0
97389512,432370201917530112,0
97217421,430723585410596865,0
97217421,429431760070672385,0
97217421,428000542930255872,0
97217421,424618427001487360,0
97217421,423656539875184640,0
97217421,423299163938619393,0
97217421,422059366486147072,0
97217421,421115161186164736,0
97216124,430489542333063169,0
97216124,427611109827551232,0
97216124,426146819274719232,0
97216124,425801789565571072,0
97036654,422061635730436097,0
97036654,421243196589760512,0
97036654,421243098279469056,0
97017308,432694637631787009,0
96872488,429027110213009408,0
96872488,426413512160583680,0
96872488,426412981908299776,0
96787375,432588931121823744,0
96787375,428284642652090368,0
96787375,427530467911671808,0
96744281,427387093619597312,0
96612208,432493134489346048,0
96612208,432281773918412800,0
96612208,427554794811969537,0
96612208,427554674779373568,0
96612208,424316120708165632,0
96612208,422352933280550912,0
96612208,422151871554678784,0
96588432,430386355928317952,0
96546353,427744296200978433,0
96510557,430049311376699392,0
96510557,426320973189505024,0
96510557,425905656143413248,0
96385981,424338759350755328,0
96362791,422589095228239873,0
96348254,432622395288190976,0
96348254,431550430221701120,0
96348254,431196929469734912,0
96348254,430828553278857217,0
96348254,430465580580499456,0
96348254,430090723690835969,0
96348254,428659684518936576,0
