id,twitter_user_id,imdb_item_id,retweeted_flag,entities-user_mentions-id_str_count,avg_user_rating,user_count,movie_retweet_count,user-followers_count,user-favourites_count,avg_movie_rating,movie_count,user-listed_count,rating,imdb_release_date_tweet_diff_minutes,user-statuses_count,user-friends_count,retweeted_status-id,scraping_timestamp,retweeted_status-user-id,lang~ar,retweeted_status-entities-user_mentions-id_count,retweeted_status-user-listed_count,retweeted_status-user-favourites_count,retweeted_status-user-statuses_count,retweeted_status-user-followers_count,user-utc_offset,retweeted_status-user-friends_count,lang~en,user-time_zone~Riyadh,user-location~//,imdb_genres~Comedy,imdb_genres~Drama,created_at~20,user-time_zone~Baghdad,created_at~2014,created_at~2013,imdb_genres~Thriller,user-location~Saudi,user-lang~ar,user-location~Arabia,imdb_cast~nm3239803,imdb_director~nm2308774,imdb_cast~nm0302330,imdb_plot~20-something,imdb_cast~nm0877555,imdb_languages~English,imdb_plot~supervising,imdb_plot~residential,lang~fa,created_at~Jan,imdb_genres~Action,imdb_countries~USA,retweeted_status-lang,imdb_release_date~2013-12-25,user-location~Ireland,imdb_plot~waters,imdb_plot~navigates,imdb_genres~Documentary,imdb_plot~treatment,engagement
4.3046142946104934E17,127865438,1649419,1,4546,6,2,18,63,21,7.896226,318,6,7,569762,989,56,4.3046120084210483E17,1391508300,1019810125,0,0,0,14,370,74,3600,267,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,en,0,0,0,0,0,0,2
4.2972594900618854E17,127865438,1951181,1,4546,6,2,4,63,20,7,5,6,5,-158859,980,56,4.2972405265650074E17,1391335500,1019810125,0,0,0,10,354,71,3600,265,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,it,0,0,0,0,0,0,2
4.3134154673124147E17,128159137,993846,1,2168,10,1,90,445,97,8.582518,1533,7,10,62060,7728,225,4.2444838815570739E17,1391681100,417526604,0,0,4,2,373,47,0,158,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,1,0,0,0,0,0,2
4.2529994959382118E17,129748469,44741,0,5466,7.884393,173,2,408,4399,9.3,10,17,10,30413413,17980,144,?,1391260323,?,0,0,?,?,?,?,10800,?,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,2
4.2296772949088666E17,130682021,1978428,0,2146,9,1,2,32,86,9,2,1,9,5745,70,67,?,1391237249,?,0,0,?,?,?,?,?,?,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.3178472220187034E17,132543036,405159,0,0,7,20,2,10547,1747,8.444444,72,1,8,4748141,11085,9215,?,1391853900,?,0,0,?,?,?,?,3600,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2759314130339021E17,134440330,1259521,0,4269,5.435897,39,10,562,13576,6.608911,202,25,20,941465,113394,396,?,1390993956,?,0,0,?,?,?,?,3600,?,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,3
4.3107020383780864E17,135160732,1979320,1,2430,7.666667,3,46,34,927,8.495763,1180,0,7,189202,3432,83,4.3098149111214899E17,1391681100,263605503,0,0,1,27,312,61,-21600,127,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,en,0,0,0,0,0,0,1
4.2439572632898355E17,135272887,1800241,1,2167,6,1,51,54,21,7.698015,957,1,6,41660,908,47,4.2432968330891264E17,1391252597,19879014,0,0,0,42,909,35,-18000,40,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2494812978467226E17,140642190,993846,1,869,9.181818,11,90,1185,8,8.582518,1533,24,10,36655,2097,1081,4.249462229911593E17,1391255507,72516194,0,77,5,3,7403,615,0,1896,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2640450933491712E17,140799773,315733,1,149,8,1,6,1632,1854,8.551724,29,12,8,5354602,51361,130,3.1723846856674099E17,1391269874,245338349,1,0,62,122,42280,4217,-10800,322,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,2
4.2570108030419763E17,141474975,993846,0,1861,9,1,90,370,131,8.582518,1533,6,9,39647,37143,351,?,1391263223,?,0,0,?,?,?,?,-18000,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.2770600422710477E17,142770181,1800241,1,2245,7,1,51,138,2,7.698015,957,1,7,54813,7758,206,4.2770383038647091E17,1390993956,25422124,0,0,3,318,20774,279,?,189,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.3269262849306624E17,143283608,1490017,0,40,7.64,25,13,242,2488,8.601942,103,3,9,4068,15596,208,?,1392026701,?,0,0,?,?,?,?,-18000,?,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.295205361131479E17,143753100,2024544,1,2270,10,1,25,226,429,8.530749,748,1,10,122504,14431,176,4.2951908193954202E17,1391249100,352968561,0,0,3,1331,66889,401,25200,588,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2534374417576755E17,145543735,1800241,1,96,3,1,51,526,10,7.698015,957,7,3,45427,1747,911,4.2525714043845427E17,1391260283,64665829,0,0,4,76,4399,159,0,347,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,3
4.2441328921739264E17,145735298,405094,0,0,6.6875,16,133,151,4,8.95283,106,0,10,4115489,1936,340,?,1391252586,?,0,0,?,?,?,?,-21600,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,2
4.2904537493932442E17,155019040,1714206,0,0,7,2,10,5313,496,7.424051,158,85,6,201316,6804,178,?,1391162700,?,1,0,?,?,?,?,10800,?,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.246675709698007E17,161844673,1535109,1,2172,8,1,83,650,2543,8.360597,1406,0,8,143600,14779,1705,4.2466340753585357E17,1391248798,51872958,0,0,3,277,21176,394,7200,263,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2731561674829414E17,162928099,816711,1,2232,7,1,51,2630,19215,7.308388,1991,41,7,315402,105070,2352,4.2731531610895974E17,1391283357,343147967,0,0,1,34,519,42,3600,198,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,en,0,0,0,0,0,0,1
4.2190454892477645E17,164037057,1206543,0,4600,7.816327,98,4,12493,3570,6.793333,150,114,6,51920,43702,1091,?,1391220002,?,0,0,?,?,?,?,10800,?,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,?,0,1,0,0,0,0,1
4.3058582278688768E17,164037057,449059,0,4600,7.816327,98,6,12511,3582,8.078431,51,116,9,3926957,44398,1103,?,1391508300,?,0,0,?,?,?,?,10800,?,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,?,0,1,0,0,0,0,20
4.235430171241431E17,164037057,2304771,0,4600,7.816327,98,8,12473,3575,7.695122,82,115,7,31071,43791,1092,?,1391239174,?,0,0,?,?,?,?,10800,?,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,?,1,1,0,0,0,0,1
4.2179186220337152E17,164037057,2024544,0,4600,7.816327,98,25,12494,3568,8.530749,748,115,10,91793,43645,1089,?,1391212317,?,1,0,?,?,?,?,10800,?,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,?,0,1,0,0,0,0,13
4.3184908235809587E17,164037057,1234721,0,4600,7.816327,98,6,12718,3588,6.472222,108,116,5,-6483,45481,1141,?,1391853900,?,0,0,?,?,?,?,10800,?,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,?,0,1,0,0,0,0,3
4.3129553402516275E17,164037057,110932,0,4600,7.816327,98,6,12599,3571,7.8,10,117,9,10202417,44837,1105,?,1391681100,?,1,0,?,?,?,?,10800,?,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,?,0,1,0,0,0,0,27
4.2684660329586278E17,164037057,1205537,0,4600,7.816327,98,6,12481,3573,6.62766,188,115,5,11078,43836,1093,?,1391271799,?,0,0,?,?,?,?,10800,?,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,?,0,1,0,0,0,0,1
4.2726260569960448E17,164037057,350258,0,4600,7.816327,98,1,12470,3576,8.454545,22,116,9,4861271,43933,1093,?,1391284290,?,1,0,?,?,?,?,10800,?,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,?,0,1,0,0,0,0,14
4.2147241451902566E17,164037057,1798709,0,4600,7.816327,98,33,12497,3569,228841.379863,437,114,8,-196,43675,1089,?,1391216121,?,1,0,?,?,?,?,10800,?,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,?,0,1,0,0,0,0,2
4.2216045792408781E17,164037057,2387559,0,4600,7.816327,98,2,12476,3574,6.475,80,114,7,73097,43788,1092,?,1391229852,?,0,0,?,?,?,?,10800,?,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,?,0,1,0,0,0,0,4
4.3011892415248794E17,164037057,1091191,0,4600,7.816327,98,23,12487,3578,8.140476,420,116,5,34161,44243,1099,?,1391421900,?,1,0,?,?,?,?,10800,?,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,?,0,1,0,0,0,0,2
4.2613442842827571E17,164657163,993846,0,0,7.818182,44,90,830,469,8.582518,1533,8,9,41368,28565,1605,?,1391266028,?,0,0,?,?,?,?,0,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.220696927782953E17,165678908,3382148,0,0,2,1,6,65,9,4,4,1,2,2177,466,286,?,1391218103,?,0,0,?,?,?,?,?,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,3
4.3039012673343488E17,168508299,1535109,0,0,10,1,83,152834,524,8.360597,1406,256,10,166339,15861,229,?,1391508300,?,0,0,?,?,?,?,10800,?,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,5
4.2975513832535245E17,168974413,1213663,0,0,7.769231,13,15,506,492,7.155949,622,12,8,234376,6665,204,?,1391335500,?,0,0,?,?,?,?,?,?,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,?,0,0,0,0,0,0,1
4.2512394916528538E17,176147724,1798709,1,435,10,1,33,40,9,228841.379863,437,0,10,14313,147,33,4.1694633591782605E17,1391261295,233688463,0,0,3,2,6559,132,?,238,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2244722352458957E17,181779181,1327773,0,0,7.428571,7,8,797,258,7.552408,353,7,8,215417,28848,372,?,1391225029,?,1,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,2
4.2678447921956454E17,195900849,1535109,0,0,7.555556,9,83,126,226,8.360597,1406,5,9,152012,8974,78,?,1391272762,?,0,0,?,?,?,?,-18000,?,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,?,0,0,0,0,0,0,1
4.2738289388355584E17,196799720,2194326,0,0,7.791045,67,6,13,150,9.25,4,1,10,?,5415,58,?,1391283309,?,0,0,?,?,?,?,-14400,?,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,1,0,2
4.3095674416532275E17,197038101,1800246,1,2202,4,1,4,11,109,5.866667,30,0,4,7251,104,209,4.3086366410801562E17,1391594700,18720799,0,0,8,4,1050,230,3600,482,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.3292627060813414E17,198258021,1322269,0,0,7.290598,117,12,11094,277,7.465278,144,153,7,45317,57846,650,?,1392113100,?,0,0,?,?,?,?,-18000,?,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,?,0,0,0,0,0,0,6
4.3313313533356442E17,202050360,800369,0,0,25000004.5,4,15,472,592,7.232143,168,12,5,1457399,12109,182,?,1392113100,?,0,0,?,?,?,?,10800,?,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,?,0,0,0,0,0,0,3
4.3259021149185638E17,202306605,1392214,0,0,6.454545,11,34,87,19,8.168429,1324,1,7,205321,9232,176,?,1392026701,?,0,0,?,?,?,?,7200,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2176389406799053E17,206031999,2222394,0,0,7.5,6,3,12482,1541,7.627119,59,9,10,415742,12639,12365,?,1391213267,?,0,0,?,?,?,?,-21600,?,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,3
4.2507705551316582E17,206288302,1675434,1,2166,9,1,28,591,761,8.83871,372,0,9,1166187,12268,295,4.2506834083160883E17,1391262214,22208301,1,0,488,3389,113409,28179,10800,420,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,ar,0,0,0,0,0,0,4
4.3202812262863258E17,208954975,790636,1,2310,9,1,12,1435,6846,8.112971,478,26,9,112308,12584,1917,4.320272617855017E17,1391853900,407157383,0,0,6,533,2077,221,-21600,190,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2203680114740019E17,210215932,2191701,1,34288,7.185185,27,5,37,16,6.127168,346,1,7,264186,2251,36,4.2201046608984883E17,1391219006,405671898,0,90,1,291,993,15,-14400,57,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.3001329058946253E17,210215932,2334879,1,34288,7.185185,27,20,37,16,6.830056,712,1,5,316042,2261,37,4.2981061224880128E17,1391421900,405671898,0,90,0,290,996,15,-14400,57,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,fr,0,0,0,0,0,0,1
4.2675287100751872E17,210215932,1854564,1,34288,7.185185,27,14,37,16,6.159184,245,1,6,245486,2252,36,4.2644782164320666E17,1391272784,405671898,0,90,1,291,993,15,-14400,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,fr,0,0,0,0,0,0,1
4.2349124938841702E17,210215932,1853739,1,34288,7.185185,27,3,37,16,6.75,228,1,7,209485,2252,36,4.2330664518445466E17,1391239209,405671898,0,90,1,291,993,15,-14400,57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,fr,0,0,0,0,0,0,1
4.2602746455786291E17,210215932,1939659,1,34288,7.185185,27,17,37,16,6.33427,356,1,8,138923,2252,36,4.2581761131913216E17,1391266997,405671898,0,90,1,291,993,15,-14400,57,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2820578688056934E17,210215932,2218003,1,34288,7.185185,27,2,37,16,5.984848,66,1,6,221019,2247,36,4.280158444055593E17,1390993956,405671898,0,90,1,291,986,15,-14400,57,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,fr,0,0,0,0,0,0,1
4.3110226136505549E17,210215932,1211956,1,34288,7.185185,27,11,36,16,7.129482,502,1,8,159089,2265,37,4.3080660288799949E17,1391681100,405671898,0,90,0,297,1000,14,-14400,57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,fr,0,0,0,0,0,0,1
4.2856531358491443E17,210215932,3063516,1,34288,7.185185,27,25,37,16,6.784314,306,1,8,138928,2248,36,4.2855264761730253E17,1391076300,405671898,0,90,1,291,989,15,-14400,57,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2892589584878797E17,210215932,1535109,1,34288,7.185185,27,83,37,16,8.360597,1406,1,8,160521,2249,36,4.2872794447609856E17,1391162700,405671898,0,90,1,291,991,15,-14400,57,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,fr,0,0,0,0,0,0,2
4.2240282422045082E17,210215932,2364841,1,34288,7.185185,27,4,37,16,5.541985,262,1,6,144680,2251,36,4.2220037167173222E17,1391225104,405671898,0,90,1,291,993,15,-14400,57,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,fr,0,0,0,0,0,0,1
4.3276426187902157E17,210320950,1490017,0,3850,8.869565,23,13,57,95,8.601942,103,1,10,4353,603,385,?,1392026701,?,0,0,?,?,?,?,?,?,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,2
4.2530481960440218E17,212619313,44741,1,1590,8,35,2,357,1465,9.3,10,7,10,30413432,6642,194,4.2529994959382118E17,1391260319,129748469,0,0,17,4399,17980,408,-18000,144,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vi,0,0,0,0,0,0,1
4.2215511499316429E17,213075123,993846,1,2111,8.5,2,90,175,475,8.582518,1533,3,9,25556,4006,163,4.2214645547926733E17,1391216173,47405831,0,0,2,610,16164,488,?,479,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2603566279440384E17,215201945,993846,1,633,10,1,90,119,186,8.582518,1533,0,10,40976,1696,759,4.2603359320358093E17,1391266992,741691422,0,0,74,3544,18284,18917,?,13529,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2504806307883827E17,220826287,993846,1,1469,8,1,90,35,1,8.582518,1533,0,8,37052,338,120,4.2504043009149338E17,1391253561,309902373,0,0,24,44,3879,951,0,579,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2923104828391834E17,227470672,1717715,1,2266,4,1,2,135,2523,3.4,5,3,4,-324986,13505,156,4.2921600472858214E17,1391249100,46388607,0,0,265,1,8901,17061,-21600,15748,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,en,0,0,0,0,0,0,1
4.3079722960842342E17,229192881,227538,0,0,8.26087,23,2,715,2358,8.375,8,1,10,6760217,38313,258,?,1391594700,?,0,0,?,?,?,?,0,?,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,?,0,0,0,0,0,0,1
4.2786655483620557E17,229302800,1188982,0,0,9.666667,3,1,39,222,8,11,1,10,5051,1008,470,?,1390993956,?,0,0,?,?,?,?,0,?,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,?,0,0,0,0,0,0,1
4.2919984475512422E17,230429599,120382,1,1356,7.6,20,10,182,49,8.45283,106,0,9,8235689,13094,155,4.2904055869093888E17,1391249100,350561865,1,0,77,659,38590,4656,10800,352,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,3
4.2569275203965338E17,230862505,190590,1,3146,9.666667,3,12,127,277,8.057143,35,0,10,6820573,2437,185,4.2557066904967578E17,1391264104,1322486702,1,0,9,113,3585,582,10800,201,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,3
4.2150467856880845E17,231243776,1371111,1,2090,10,1,8,572,253,7.293976,415,0,10,635032,4497,191,3.228488355567616E17,1391215218,82785898,0,0,1,974,444,27102,-21600,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2751917254995558E17,231657742,2499076,1,2239,8,1,4,93,404,8.428571,21,5,8,165011,12566,142,4.27507556438016E17,1391281382,987174577,0,92,67,910,6893,4872,-18000,2284,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,1,0,1
4.28950829945856E17,238739046,993846,0,1444,7.464286,28,90,492,1010,8.582518,1533,4,8,52560,16340,346,?,1391162700,?,0,0,?,?,?,?,0,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.2432012110111949E17,240771039,1454468,1,8649,6.581395,43,120,1609,8,44891.713196,2228,10,8,152299,4228,508,4.2431979567764275E17,1391244908,559495396,0,0,0,4,116,89,?,269,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2549009157927731E17,240771039,993846,1,8649,6.581395,43,90,1608,8,8.582518,1533,10,8,38808,4228,508,4.2543620258686566E17,1391265076,94897318,0,0,3,7,1718,2887,?,127,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2541919766632038E17,240771039,993846,1,8649,6.581395,43,90,1608,8,8.582518,1533,10,9,38526,4228,508,4.2541697865299968E17,1391265165,559495396,0,0,0,4,116,89,?,269,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.232199766535209E17,240771039,2024544,1,8649,6.581395,43,25,1608,8,8.530749,748,10,9,97468,4228,508,4.232196456306647E17,1391285242,559495396,0,0,0,4,116,89,?,269,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2849040518611354E17,240937389,1800241,0,2171,8,8,51,92,310,7.698015,957,0,5,57930,1360,352,?,1391076300,?,0,0,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,2
4.2491598989846118E17,243192406,2024544,1,759,10,1,25,104,383,8.530749,748,0,10,104207,5075,75,4.2490412921588122E17,1391256432,292413045,0,0,0,1668,10032,145,10800,154,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.322304025905152E17,244348955,993846,0,0,6.238095,21,90,195,176,8.582518,1533,1,10,65592,5984,263,?,1391940300,?,0,0,?,?,?,?,10800,?,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,?,1,0,0,0,0,0,2
4.2150004939096064E17,246130270,938330,1,2089,10,1,5,3289,13601,5.151899,79,52,10,635013,27544,3277,3.7632728911579136E17,1391215220,198811483,0,0,1,158,5218,224,-28800,52,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2683962052211507E17,248390615,1043726,0,0,6.878788,33,2,460,49,4.940299,67,1,7,21131,3665,349,?,1391271819,?,0,0,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,?,0,0,0,0,0,0,1
4.2737616521372877E17,249213190,1535109,1,2233,9,1,83,153,15,8.360597,1406,0,9,154363,3513,137,4.272767083127808E17,1391283315,78447897,0,0,2,81,6845,684,?,958,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,fa,0,0,0,0,0,0,1
4.3106671664775168E17,252405282,1924396,0,2292,8,2,6,195,579,7.947712,153,3,8,50888,5962,239,?,1391681100,?,0,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,?,0,0,0,0,0,0,1
4.2472874557730406E17,253588729,1798709,1,5368,7,4,33,333,205,228841.379863,437,12,10,12743,12489,90,4.247044215710679E17,1391258364,273556906,1,0,12,221,24431,629,10800,478,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,4
4.2472871538668749E17,253588729,1798709,1,5368,7,4,33,333,205,228841.379863,437,12,1,12743,12489,90,4.2470304813786317E17,1391258365,273556906,1,0,12,221,24431,629,10800,478,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,1
4.2539565573840077E17,255029292,1454468,1,2194,4,1,120,597,574,44891.713196,2228,6,4,156573,7580,685,4.2537451812816896E17,1391259341,299623009,0,0,4,1600,23357,523,?,204,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2569662974920294E17,258456543,790636,1,9360,7.333333,33,12,4413,234,8.112971,478,61,8,87149,18103,1883,4.2569603027410944E17,1391263227,1864850036,0,4,3,97,1467,412,-14400,955,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.256966176612352E17,258456543,993846,1,9360,7.333333,33,90,4413,234,8.582518,1533,61,9,39629,18103,1883,4.2569591061898854E17,1391263228,1864850036,0,4,3,97,1467,412,-14400,955,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.256966405076009E17,258456543,1800241,1,9360,7.333333,33,51,4413,234,7.698015,957,61,7,46829,18103,1883,4.2569613921275494E17,1391263227,1864850036,0,4,3,97,1467,412,-14400,955,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.3041947370810163E17,261265843,2194499,1,2287,10,1,11,70,293,7.933464,511,0,10,126076,912,203,4.3041170846594253E17,1391508300,486862390,0,0,1,137,10678,162,0,147,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0,0,0,0,0,0,1
